compartment_id,week,humidity,ammonia,temperature,light,ventilation_rate,status
2,1,60.5,3.6,37.8,30.6,1.12,1
2,3,59.1,5.3,29.4,28.5,1.98,0
0,0,56.3,0.7,36.1,5.3,0.23,1
0,0,55.7,1.8,37.0,2.6,0.16,0
0,0,59.8,0.1,38.9,2.8,0.18,1
2,5,65.2,2.4,20.8,24.4,3.25,1
2,4,51.1,8.8,25.7,29.2,2.44,0
0,0,32.6,0.9,37.1,4.8,0.14,2
1,0,78.0,1.7,35.1,12.3,0.78,1
2,1,42.8,4.2,31.5,15.5,1.74,0
1,0,75.0,11.8,37.1,8.9,0.13,2
2,2,32.6,12.0,31.7,14.6,0.96,2
0,0,57.5,5.5,36.6,7.0,0.69,1
1,0,69.9,12.4,36.0,1.9,1.02,2
0,0,42.1,0.3,39.8,3.6,0.38,2
0,0,54.6,0.1,39.2,5.7,0.63,1
1,0,79.0,3.0,36.2,8.3,0.85,1
1,0,77.6,8.8,37.1,14.1,1.0,1
0,0,40.6,0.3,36.7,7.6,0.27,1
2,3,56.6,3.3,29.8,8.2,1.31,0
0,0,49.0,2.6,37.5,8.5,0.23,0
1,0,65.7,3.5,37.0,4.2,0.91,0
2,5,43.9,21.5,25.1,16.2,2.08,1
0,0,61.7,0.6,35.0,5.9,0.49,2
0,0,49.9,2.4,39.0,1.5,0.56,1
0,0,52.9,7.8,36.2,8.0,0.44,1
1,0,64.1,4.2,39.2,13.9,0.83,2
0,0,57.0,5.5,36.1,8.6,0.84,1
1,0,73.3,4.5,36.7,0.2,0.99,0
0,0,51.6,6.4,36.4,8.1,0.2,1
2,3,62.8,4.5,25.7,10.8,1.45,1
0,0,54.9,1.6,38.8,0.0,0.19,1
2,2,49.2,18.9,27.2,34.5,2.84,1
2,4,35.1,1.7,26.8,6.0,1.75,0
1,0,66.9,3.0,35.4,7.3,1.3,1
2,3,41.5,8.6,28.9,10.8,2.45,0
2,1,69.4,4.8,32.6,33.1,2.67,1
1,0,74.5,3.6,38.9,13.2,0.52,2
2,3,36.2,12.9,25.3,7.1,2.36,1
0,0,44.6,4.5,37.9,7.6,0.37,1
2,6,64.3,6.3,25.9,20.2,2.13,1
2,3,60.7,16.8,28.6,25.3,2.16,1
0,0,51.1,1.6,34.8,8.6,0.54,2
1,0,71.4,2.0,37.4,14.3,0.99,0
0,0,46.7,3.1,38.6,4.9,0.33,1
0,0,57.5,7.3,38.5,6.1,0.4,1
2,6,75.9,20.6,20.6,26.4,2.53,1
1,0,67.2,2.7,34.5,11.6,1.18,2
0,0,55.6,4.1,36.8,9.9,0.17,1
1,0,60.1,1.2,34.2,5.6,0.9,2
1,0,61.7,0.3,36.2,4.5,1.23,1
1,0,71.7,9.7,34.7,5.5,0.98,2
1,0,59.0,0.6,36.6,12.3,0.78,1
2,5,20.1,3.8,24.4,18.2,3.24,2
2,4,63.9,10.8,25.3,27.0,2.85,0
1,0,55.7,1.5,36.4,10.5,1.19,1
2,4,62.4,11.6,28.1,15.9,1.7,1
1,0,58.1,4.0,35.8,0.4,1.02,1
2,2,40.3,13.5,33.5,17.1,1.77,1
0,0,50.2,0.6,39.4,3.7,0.51,1
0,0,53.1,1.3,38.1,8.7,0.54,0
2,3,29.5,2.4,25.3,24.8,2.98,2
1,0,67.4,1.7,36.1,12.9,1.71,0
2,1,51.7,3.7,33.2,17.5,1.59,0
2,5,56.6,18.6,26.1,5.4,1.42,1
1,0,55.9,0.3,37.3,3.1,0.7,1
2,1,57.3,9.5,32.9,33.2,2.08,0
0,0,53.5,2.6,37.9,0.3,0.45,0
0,0,39.2,1.0,37.8,2.4,0.58,2
1,0,73.8,5.5,37.1,12.5,0.81,0
0,0,55.0,3.4,37.3,7.8,0.09,1
2,2,38.8,7.5,29.0,27.7,1.43,0
2,4,42.9,9.9,28.0,24.8,1.74,1
0,0,58.8,0.1,36.9,0.5,0.49,1
2,1,44.1,5.4,32.6,25.9,1.87,0
2,6,49.1,0.1,23.5,24.1,0.74,1
0,0,54.9,0.5,36.5,5.1,0.18,1
2,3,61.1,0.2,34.1,20.1,0.59,2
2,5,53.3,3.5,26.4,15.8,3.23,1
1,0,70.6,16.3,37.3,8.7,0.32,2
2,1,49.9,13.8,36.0,21.4,1.93,1
2,6,58.7,9.0,22.6,11.1,1.91,0
2,5,56.6,1.0,24.0,9.2,1.32,0
0,0,52.4,0.7,36.8,7.7,0.48,0
0,0,51.4,7.4,37.9,3.4,0.41,1
2,4,74.8,3.1,27.9,21.6,1.98,1
0,0,47.5,1.1,37.2,1.2,0.05,2
1,0,79.3,1.3,37.8,4.4,1.49,1
2,5,62.5,23.2,23.0,28.4,1.96,2
0,0,55.6,2.6,36.5,7.7,0.53,1
2,3,48.5,9.3,32.4,32.7,2.6,1
0,0,44.5,0.9,37.8,1.8,0.29,1
1,0,70.2,5.1,38.1,12.0,1.42,1
2,1,43.2,14.8,32.5,22.9,1.34,1
2,3,58.8,27.5,30.0,14.6,1.67,2
1,0,80.4,5.7,36.3,5.6,1.29,1
0,0,41.7,0.4,36.4,2.2,0.43,1
1,0,65.0,0.6,36.7,4.1,1.07,0
1,0,67.7,5.6,36.6,9.1,0.53,0
2,2,33.2,0.4,30.1,29.5,1.98,2
2,5,60.7,7.6,23.7,28.6,1.18,0
2,2,69.2,6.3,27.3,9.4,2.82,1
1,0,68.6,8.8,36.6,12.7,1.81,1
1,0,63.2,0.3,36.5,1.5,0.4,1
2,1,71.1,6.0,30.8,26.1,1.48,1
1,0,58.6,4.7,36.4,1.2,1.56,1
2,4,45.1,3.2,30.9,29.2,0.32,2
0,0,52.0,1.8,39.1,5.0,0.21,1
2,5,51.4,5.3,26.3,29.9,0.81,1
0,0,49.7,1.2,39.3,8.3,0.17,1
0,0,54.2,0.3,36.3,4.2,0.34,1
1,0,61.2,0.6,39.8,8.4,0.67,2
1,0,71.4,1.2,34.9,9.7,1.16,1
1,0,66.0,0.8,38.9,9.1,0.67,2
0,0,41.8,2.0,38.9,5.8,0.65,1
2,4,42.3,4.1,20.7,27.8,2.57,2
2,1,71.5,6.3,32.9,21.4,1.68,1
0,0,52.8,1.5,36.3,7.0,0.56,1
1,0,66.8,1.6,36.8,0.6,0.66,0
1,0,74.2,2.0,36.6,2.6,1.42,0
0,0,58.3,2.9,36.9,0.2,0.44,1
2,2,72.0,3.3,28.0,12.6,2.39,1
0,0,60.4,5.9,37.6,5.1,0.29,1
2,2,53.7,0.6,27.8,18.9,2.7,1
0,0,53.5,7.7,35.7,1.8,0.48,1
2,1,66.9,7.5,34.7,21.9,2.2,0
2,5,36.7,16.3,24.2,18.0,1.57,1
2,5,34.3,1.7,26.5,31.6,2.07,2
0,0,51.3,3.8,39.2,1.5,0.25,1
0,0,57.3,0.9,37.6,5.0,0.26,0
2,5,71.8,4.3,23.4,6.3,2.95,1
2,5,57.2,5.2,23.2,29.4,1.36,0
1,0,67.7,4.3,37.9,5.8,0.85,1
0,0,49.3,1.1,39.0,1.7,0.33,1
1,0,71.6,6.4,36.3,5.4,1.09,0
1,0,77.5,0.2,36.0,13.8,1.06,0
2,1,53.9,3.4,29.7,17.6,3.29,1
1,0,68.6,0.6,36.3,10.5,1.36,0
1,0,71.2,6.9,37.7,6.5,0.99,1
2,6,51.6,3.5,19.5,17.1,2.84,0
2,2,50.1,0.4,25.1,10.1,3.21,2
2,5,69.2,6.2,22.1,31.8,1.94,1
0,0,46.7,0.7,37.3,9.1,0.27,1
1,0,67.8,0.5,35.3,8.7,0.76,1
1,0,70.1,1.3,36.5,14.2,0.44,1
0,0,49.6,0.3,37.9,4.5,0.2,0
0,0,47.1,1.6,38.2,9.3,0.11,1
2,3,54.9,3.4,25.3,9.5,2.38,1
1,0,69.3,0.9,37.0,0.2,0.94,0
1,0,77.5,1.3,34.3,9.8,1.02,2
0,0,47.9,5.0,36.2,4.9,0.28,1
1,0,66.7,3.3,37.4,4.0,1.0,0
2,5,62.0,13.1,20.1,13.2,2.23,1
0,0,51.3,2.2,39.4,3.1,0.66,1
0,0,54.4,4.2,37.0,8.4,0.05,2
1,0,74.8,0.3,36.8,12.2,1.12,0
0,0,43.6,0.1,38.6,0.1,0.5,1
0,0,53.5,8.3,39.2,1.5,0.28,2
2,6,67.6,0.8,17.7,27.0,2.81,1
1,0,73.4,0.0,38.1,14.9,0.96,1
2,3,41.7,4.0,24.2,10.3,1.94,1
1,0,61.4,9.0,37.9,8.7,0.57,1
2,4,50.2,6.5,26.1,29.5,3.24,0
0,0,55.5,3.5,35.8,3.1,0.4,1
2,5,51.2,2.2,25.2,12.3,2.21,0
1,0,66.0,6.5,36.7,11.6,1.02,0
1,0,72.3,7.4,37.8,3.9,1.32,1
1,0,71.6,4.4,37.9,14.7,0.8,1
2,5,59.6,1.0,26.3,21.0,3.24,1
2,6,38.0,14.1,23.4,26.2,4.06,1
2,4,63.4,9.7,23.9,26.5,2.7,0
2,1,37.0,14.0,36.3,33.1,1.74,1
0,0,45.8,4.7,39.1,9.6,0.33,1
0,0,61.6,2.8,35.0,0.6,0.35,2
0,0,51.3,1.6,36.2,5.6,0.05,2
2,2,70.1,6.0,33.8,7.9,2.4,1
2,4,44.4,0.9,25.5,17.4,2.6,0
0,0,56.1,6.3,36.0,9.1,0.42,1
2,5,63.6,0.0,24.5,5.6,1.69,0
2,2,76.7,0.6,32.5,9.9,1.04,2
1,0,64.1,2.6,36.3,1.4,0.94,0
2,1,45.0,3.7,35.6,10.2,1.77,1
0,0,56.3,0.0,36.7,1.2,0.17,1
0,0,55.0,2.8,37.9,9.5,0.52,0
2,5,49.4,1.7,23.5,21.4,2.68,0
2,4,49.7,11.1,25.0,7.8,1.21,0
2,3,31.5,0.2,23.5,25.9,0.91,2
0,0,50.0,0.0,36.7,5.3,0.3,1
2,6,47.5,0.2,18.4,6.0,3.27,1
2,5,64.8,4.2,24.9,5.9,1.39,0
1,0,72.2,5.1,36.9,1.3,1.24,0
0,0,53.9,0.3,39.2,9.3,0.24,1
0,0,47.2,0.8,38.2,9.1,0.22,1
1,0,65.2,3.4,36.6,12.8,0.98,0
2,6,59.9,4.8,22.3,14.3,3.26,0
2,1,46.0,6.3,36.6,31.3,0.74,1
2,6,38.1,7.8,21.8,15.7,2.22,0
2,3,51.4,10.5,28.4,34.8,1.12,0
2,2,66.3,10.4,32.8,20.3,2.04,1
1,0,79.3,0.5,36.5,8.5,1.65,1
2,1,32.9,30.3,36.0,30.9,1.37,2
0,0,49.6,1.6,35.7,9.2,0.53,1
0,0,52.2,2.2,39.0,5.5,0.36,1
1,0,59.9,3.3,37.8,9.2,0.4,1
1,0,65.0,5.4,37.2,12.9,1.39,0
0,0,51.9,3.4,37.7,6.6,0.05,2
0,0,51.8,2.9,36.8,2.9,0.16,0
1,0,57.9,0.8,36.1,1.7,0.66,1
2,6,71.9,12.4,23.8,27.8,1.9,1
1,0,66.1,0.7,37.9,5.0,0.46,1
2,5,38.6,12.7,23.7,23.9,2.29,0
0,0,50.6,0.3,36.8,3.5,0.46,0
0,0,47.2,2.2,39.2,4.5,0.4,1
1,0,60.9,4.2,36.7,0.4,0.84,1
0,0,48.9,1.0,35.6,5.2,0.48,1
2,2,69.0,4.1,31.5,33.4,2.6,1
0,0,41.0,0.3,36.8,0.8,0.27,1
2,6,59.5,1.6,24.3,17.7,2.24,1
0,0,50.8,5.5,34.6,5.5,0.24,2
1,0,68.3,10.3,38.3,9.6,1.28,1
2,1,61.0,29.7,32.9,31.2,1.18,2
2,5,66.2,2.5,25.6,23.6,2.91,1
1,0,66.8,4.6,36.9,1.5,0.05,2
0,0,49.5,1.6,36.3,1.0,0.13,1
0,0,57.6,1.1,35.7,2.3,0.26,1
2,4,52.6,0.3,24.4,23.2,2.46,0
1,0,68.9,14.0,39.6,10.0,0.92,2
0,0,44.2,0.0,36.8,6.9,0.5,1
2,4,50.5,10.8,20.3,18.4,0.76,2
0,0,50.3,2.4,37.4,1.2,0.39,0
2,6,72.4,7.4,22.2,25.1,1.47,1
2,3,44.5,8.3,30.3,34.6,2.37,1
1,0,66.7,0.0,35.2,6.4,0.92,1
1,0,71.9,0.9,37.8,14.7,0.99,1
2,3,41.5,2.7,33.9,19.1,1.12,2
1,0,75.2,2.2,36.4,10.0,0.76,0
0,0,44.0,0.0,34.8,9.7,0.28,2
0,0,51.1,2.2,37.3,7.0,0.27,0
0,0,52.1,0.3,37.7,1.9,0.42,0
2,2,59.7,8.6,29.2,14.7,3.02,0
2,2,50.2,12.5,26.9,6.9,2.29,1
0,0,42.4,7.8,37.8,5.0,0.27,1
1,0,69.2,6.0,33.9,5.1,0.6,2
2,1,59.0,14.2,29.8,15.7,2.62,1
0,0,44.5,6.8,36.9,8.7,0.4,1
2,6,55.8,3.0,23.8,22.2,0.05,1
0,0,55.5,1.9,37.8,9.6,0.5,0
0,0,55.6,4.4,38.5,3.6,0.13,1
2,6,64.1,6.0,22.0,17.3,1.33,0
1,0,71.2,0.8,35.2,8.6,0.74,1
2,4,57.2,12.1,26.9,16.0,1.24,0
0,0,54.2,2.7,37.9,2.7,0.05,2
0,0,61.0,2.6,39.9,1.9,0.36,2
0,0,59.8,0.7,37.7,9.5,0.05,2
1,0,62.5,0.6,36.6,7.7,0.69,0
0,0,50.8,0.0,37.0,5.1,0.5,0
2,6,45.3,2.1,19.9,19.1,1.63,0
1,0,74.3,2.3,38.2,8.9,0.54,1
2,1,47.5,15.7,29.5,25.3,1.52,1
1,0,65.7,1.9,35.4,4.1,0.86,1
2,6,47.3,2.1,22.5,28.8,1.87,0
2,4,58.3,7.8,24.1,32.5,2.74,0
1,0,74.2,6.6,35.0,0.2,1.17,1
0,0,63.5,10.1,36.1,6.7,0.27,2
1,0,63.5,1.8,37.8,14.8,0.63,1
2,5,58.4,3.3,25.9,18.9,1.76,1
0,0,51.7,0.0,38.1,6.2,0.36,0
2,1,41.9,0.4,34.6,14.4,2.2,0
0,0,61.3,0.1,36.2,8.9,0.38,1
2,5,71.9,2.8,27.9,17.5,1.49,1
0,0,59.5,1.7,38.7,1.3,0.42,1
2,5,77.1,12.3,26.7,13.8,1.49,1
2,5,68.1,8.8,27.5,32.0,2.53,1
1,0,65.4,0.6,36.9,14.5,0.98,0
2,5,51.8,6.2,23.5,16.6,1.93,0
0,0,50.4,5.9,38.8,0.7,0.64,1
2,5,62.5,8.1,26.5,16.6,2.29,1
1,0,86.4,1.3,36.7,7.1,1.23,2
0,0,51.6,1.6,38.2,3.9,0.05,2
1,0,53.8,3.7,37.5,14.0,0.81,1
2,6,44.3,19.2,22.3,24.5,1.23,1
1,0,78.6,8.3,37.1,10.8,1.31,1
2,4,42.2,3.6,31.7,32.4,1.37,2
0,0,50.0,1.0,37.2,5.6,0.25,0
0,0,57.9,4.2,37.2,4.1,0.17,1
0,0,53.4,0.8,38.0,1.6,0.24,0
0,0,56.7,1.3,37.8,1.8,0.4,0
0,0,50.3,0.7,35.3,7.4,0.35,2
1,0,74.6,4.4,36.5,9.8,0.48,1
0,0,53.7,1.7,37.4,2.2,0.59,0
0,0,52.0,3.5,40.0,2.9,0.27,2
1,0,67.7,2.3,36.3,13.3,0.76,0
1,0,62.5,4.6,35.2,6.4,1.16,1
2,6,75.8,13.5,21.3,26.7,1.16,1
1,0,76.9,0.5,37.2,11.3,0.68,0
0,0,56.0,5.2,36.7,1.8,0.31,1
1,0,58.2,4.1,38.5,6.5,0.7,1
0,0,51.5,3.1,37.6,0.6,0.18,0
0,0,56.2,4.2,37.6,8.3,0.39,1
1,0,65.1,1.6,35.6,9.4,0.81,1
2,2,55.7,11.5,28.4,16.0,1.64,1
1,0,68.5,5.5,36.4,2.6,0.9,0
2,1,66.9,3.7,32.8,31.2,2.37,0
1,0,66.9,3.9,35.7,6.3,1.48,1
2,4,44.6,1.4,27.6,29.7,1.12,0
0,0,55.8,1.2,36.1,4.7,0.1,1
0,0,44.1,0.4,37.1,1.2,0.45,1
0,0,48.9,2.0,37.0,8.0,0.05,2
1,0,68.5,0.9,36.0,11.2,1.88,1
0,0,51.4,1.4,39.9,5.6,0.38,2
0,0,48.8,2.2,37.1,9.0,0.44,0
2,6,52.9,7.6,25.9,8.0,2.14,1
2,4,40.4,4.3,18.3,23.4,1.6,2
0,0,49.9,17.3,38.4,3.2,0.43,2
2,2,42.4,3.7,29.2,17.5,1.62,0
2,4,64.0,1.7,25.3,13.1,2.18,0
0,0,57.1,0.4,38.8,4.8,0.36,1
1,0,60.1,8.4,36.3,7.9,0.62,1
2,3,58.9,15.2,26.3,32.9,1.35,1
0,0,56.5,1.8,34.5,7.8,0.14,2
2,3,62.7,3.7,26.7,7.3,2.29,0
2,5,68.4,6.3,27.9,11.2,2.59,1
0,0,51.9,0.2,38.2,7.5,0.29,0
1,0,78.0,2.9,37.6,2.5,0.98,0
1,0,77.2,2.0,37.0,5.0,0.93,0
0,0,57.0,0.1,37.1,8.5,0.4,0
1,0,73.8,8.8,38.0,8.3,1.21,1
0,0,61.4,1.2,37.5,6.1,0.35,1
2,5,50.7,22.4,21.3,17.9,0.88,2
1,0,50.8,4.0,37.9,12.0,1.46,1
2,4,70.0,10.1,25.2,21.7,0.98,1
1,0,64.8,9.3,36.9,10.6,1.22,1
2,4,58.4,1.9,28.9,31.5,0.45,1
2,5,52.8,7.7,26.9,13.8,3.35,1
0,0,50.9,15.8,36.7,0.0,0.5,2
0,0,42.5,3.3,37.0,6.2,0.35,1
1,0,79.8,0.7,34.9,9.5,1.3,1
2,1,62.0,5.7,30.6,7.8,1.82,1
1,0,75.3,0.5,37.5,4.7,0.9,0
2,2,57.0,0.9,34.4,32.6,4.15,1
1,0,74.1,0.9,36.0,3.5,1.19,0
1,0,67.3,3.3,36.4,9.6,0.73,0
0,0,60.8,8.1,38.2,2.8,0.2,2
0,0,54.6,7.7,38.8,6.8,0.33,1
1,0,66.2,1.2,36.8,4.6,0.82,0
0,0,51.4,1.0,35.2,2.6,0.21,2
1,0,77.6,2.2,38.4,9.6,1.16,1
1,0,78.2,4.1,36.5,2.7,1.12,1
1,0,56.9,0.6,36.9,5.6,1.25,1
2,4,47.1,2.7,28.4,10.8,1.95,1
1,0,68.8,1.9,37.1,7.6,1.04,0
0,0,51.1,0.5,38.7,5.4,0.38,1
1,0,76.4,1.2,37.4,5.3,0.62,0
1,0,61.0,4.8,36.7,3.4,0.56,1
1,0,68.1,5.6,36.3,3.2,1.08,0
0,0,51.7,0.9,35.8,2.0,0.5,1
1,0,65.3,2.6,37.9,10.9,0.91,1
0,0,45.3,2.9,38.2,9.3,0.44,1
2,1,27.8,1.5,30.5,31.0,2.02,2
2,4,42.1,1.6,27.6,23.4,3.41,0
1,0,62.2,6.6,35.6,3.5,1.48,1
2,5,37.3,0.8,21.0,8.4,2.07,1
0,0,63.3,6.5,37.6,8.2,0.13,1
0,0,52.1,0.3,36.5,4.7,0.05,2
2,4,42.4,11.4,26.5,11.2,2.85,0
0,0,52.1,1.3,37.1,1.9,0.71,0
1,0,76.9,5.2,37.5,11.9,1.17,0
0,0,58.7,1.4,38.6,3.0,0.17,1
1,0,77.4,10.6,36.7,5.0,1.07,1
1,0,77.3,0.3,36.3,8.5,1.4,0
2,2,60.6,3.5,31.2,22.5,1.46,0
1,0,56.4,1.1,36.8,8.1,1.22,1
1,0,73.0,0.7,35.4,2.8,1.3,1
1,0,66.5,1.5,36.8,10.0,0.85,0
0,0,52.0,0.7,38.7,4.1,0.53,1
2,2,48.5,0.4,29.6,18.0,2.39,0
0,0,47.8,3.3,37.7,9.4,0.06,1
0,0,59.6,2.8,38.8,3.4,0.41,1
2,4,67.6,18.1,22.2,30.1,1.84,1
2,6,49.5,1.7,20.7,10.5,1.21,0
2,3,57.2,34.4,25.7,18.0,0.93,2
1,0,66.4,3.7,35.6,10.7,1.15,1
0,0,44.2,1.5,35.2,7.9,0.05,2
0,0,47.9,0.7,35.6,5.3,0.38,1
1,0,71.3,9.7,35.6,5.7,0.82,1
1,0,63.7,1.0,36.8,8.0,1.13,0
1,0,63.9,2.5,38.1,0.3,1.19,1
0,0,39.8,0.5,37.0,6.4,0.16,2
1,0,68.8,5.3,36.8,10.3,0.64,0
1,0,56.9,2.4,37.8,9.9,1.0,1
0,0,60.1,1.5,36.7,6.8,0.44,1
2,2,67.7,10.9,29.9,30.7,1.28,0
0,0,48.5,0.1,35.6,8.1,0.07,1
1,0,78.9,1.4,37.1,3.0,1.5,1
1,0,74.2,4.1,35.4,0.3,0.86,1
0,0,58.1,3.9,36.2,5.9,0.33,1
0,0,43.9,1.0,35.6,6.2,0.06,1
0,0,65.4,1.9,39.0,7.9,0.58,1
1,0,76.3,14.0,37.0,9.5,1.05,2
0,0,38.6,2.7,37.9,0.8,0.05,2
0,0,44.5,2.5,37.4,1.7,0.43,1
1,0,58.0,3.2,35.3,14.1,1.14,1
0,0,48.7,0.0,39.6,9.9,0.34,2
2,4,28.4,2.5,24.3,15.3,2.66,2
2,1,56.7,12.4,34.0,26.0,2.37,0
0,0,58.8,0.2,37.4,9.6,0.42,1
2,5,61.7,9.4,24.9,31.1,1.63,0
0,0,55.8,0.6,36.9,6.9,0.07,1
2,5,48.1,1.8,24.2,16.6,0.7,1
1,0,64.7,2.0,38.0,10.9,0.82,1
1,0,72.6,2.0,35.3,8.6,0.91,1
1,0,78.0,0.0,37.5,3.8,1.84,0
1,0,66.6,5.6,36.7,9.9,0.61,0
0,0,43.1,0.1,37.2,3.0,0.05,2
2,4,36.7,5.6,31.6,10.7,0.8,2
1,0,68.5,4.7,38.1,0.1,0.72,1
0,0,53.1,2.9,37.8,2.4,0.4,0
2,1,57.8,2.5,32.3,18.4,1.32,0
1,0,68.3,4.9,38.5,3.4,0.73,1
2,1,57.9,3.2,37.2,22.8,2.54,1
0,0,50.0,1.8,37.5,1.2,0.25,0
2,1,44.0,4.2,30.4,12.3,2.88,1
1,0,62.7,13.9,37.0,14.8,0.92,2
1,0,60.4,6.4,36.0,12.5,0.89,1
1,0,75.4,5.1,34.5,2.0,1.11,2
0,0,38.4,4.2,38.1,2.2,0.27,2
0,0,50.4,1.3,39.0,5.8,0.37,1
1,0,84.8,2.1,38.2,6.4,0.91,1
1,0,69.5,0.1,35.0,14.0,1.03,1
2,4,67.6,5.3,23.7,34.1,1.27,1
2,6,62.7,2.8,22.4,5.6,1.43,0
1,0,65.3,3.7,37.2,5.4,1.06,0
0,0,52.1,1.7,36.9,0.2,0.07,1
2,5,43.0,2.1,27.9,17.7,2.78,1
2,2,54.6,11.0,31.0,8.3,1.11,0
0,0,48.1,0.3,35.9,1.4,0.4,1
1,0,54.3,2.8,38.1,0.6,0.61,1
2,6,55.6,22.0,19.9,32.1,3.84,2
1,0,64.0,4.5,38.3,1.6,0.75,1
1,0,84.0,4.1,37.8,9.2,1.31,1
1,0,70.3,0.6,38.4,13.1,1.01,1
0,0,62.5,8.9,40.0,3.6,0.1,2
2,3,47.7,0.1,26.8,11.3,1.58,0
1,0,77.2,1.3,36.6,13.4,0.95,0
2,1,51.9,28.7,33.5,21.8,1.6,2
1,0,71.1,8.7,36.1,7.2,0.91,1
2,2,42.1,3.9,31.0,5.0,1.21,0
2,2,68.2,3.6,30.1,34.8,1.21,1
2,6,48.4,3.9,28.7,27.7,2.86,2
2,5,67.8,7.0,22.8,27.7,2.42,0
1,0,62.2,6.2,36.4,1.8,0.9,0
0,0,45.5,0.6,36.6,9.1,0.12,1
0,0,49.4,0.6,37.1,3.4,0.45,0
0,0,55.6,0.6,35.6,1.4,0.14,1
2,6,60.0,12.3,20.3,21.5,1.25,0
0,0,54.9,1.0,36.7,9.9,0.58,1
2,2,76.5,11.5,33.3,14.5,2.63,2
1,0,75.5,6.9,34.6,2.8,0.89,2
2,5,54.4,0.7,23.3,22.8,3.18,0
0,0,63.7,1.9,36.5,8.9,0.18,1
2,2,46.0,9.6,28.2,11.2,1.75,1
2,3,45.2,2.8,26.1,28.1,3.02,1
0,0,54.4,3.0,37.2,2.5,0.28,0
0,0,57.5,5.2,39.1,8.5,0.37,1
1,0,70.4,7.6,37.4,0.1,1.11,1
2,4,58.2,4.0,24.8,13.1,1.46,0
2,2,43.9,7.1,29.5,12.6,1.57,0
1,0,77.6,4.1,36.4,14.1,0.6,0
2,6,55.9,6.6,21.4,25.2,3.08,0
0,0,53.7,4.5,38.0,4.6,0.23,1
2,1,51.7,10.4,34.1,29.9,1.94,0
0,0,51.3,6.4,37.8,7.9,0.27,1
2,3,49.8,2.7,24.2,20.3,1.59,1
2,3,42.4,2.9,24.8,31.5,2.73,1
0,0,52.2,2.1,39.0,5.2,0.29,1
1,0,76.6,0.3,36.5,7.7,1.46,0
1,0,62.6,2.8,35.4,10.0,0.91,1
0,0,56.2,1.5,36.6,0.4,0.34,1
0,0,49.5,6.7,37.1,5.5,0.51,1
0,0,49.6,0.8,37.3,3.9,0.71,0
0,0,36.6,6.4,37.7,0.4,0.41,2
1,0,67.0,0.6,37.5,8.7,0.98,0
0,0,47.7,1.2,38.7,9.3,0.59,1
2,6,41.5,1.6,21.5,6.2,0.6,1
0,0,44.8,2.8,38.9,7.6,0.44,1
0,0,51.1,0.6,36.9,2.4,0.57,0
0,0,56.2,0.2,34.5,1.2,0.51,2
2,5,69.5,3.6,20.9,20.2,2.97,1
1,0,59.9,3.2,36.1,11.5,1.03,1
1,0,74.0,3.7,36.1,5.0,0.69,0
1,0,77.7,7.4,35.6,2.0,1.4,1
0,0,55.6,1.1,36.0,8.6,0.51,1
1,0,65.2,9.7,36.6,7.5,0.68,1
2,3,60.1,0.6,24.3,5.6,2.1,1
0,0,47.8,0.6,37.8,9.4,0.52,1
2,2,50.9,2.6,31.5,15.5,2.33,0
0,0,44.2,1.6,35.8,6.1,0.36,1
1,0,67.7,8.8,38.3,3.7,1.52,1
0,0,57.6,0.4,38.0,0.3,0.05,2
0,0,54.4,4.1,39.0,1.0,0.64,1
2,1,73.7,7.1,36.4,11.7,1.17,1
0,0,70.1,2.7,35.9,1.5,0.31,2
0,0,66.7,5.7,37.7,3.0,0.05,2
2,1,51.0,6.0,28.3,13.3,2.24,1
1,0,65.9,1.5,38.0,5.7,1.37,1
1,0,71.9,6.5,35.2,14.6,0.79,1
1,0,64.0,0.1,36.1,8.1,1.34,0
0,0,52.5,3.0,38.0,7.2,0.43,0
0,0,39.0,1.2,37.6,8.3,0.07,2
1,0,76.8,3.3,36.0,3.7,1.13,1
1,0,68.9,2.5,38.2,2.6,1.03,1
0,0,63.3,2.6,36.1,3.6,0.59,1
1,0,59.7,2.7,37.9,11.3,0.93,1
1,0,56.3,2.5,35.0,10.6,0.61,1
1,0,74.6,1.7,35.4,10.6,1.63,1
1,0,59.2,2.9,36.9,8.9,1.28,1
2,1,49.9,11.7,32.8,14.6,1.78,0
0,0,59.5,4.9,37.8,0.2,0.28,1
0,0,55.9,0.0,37.7,3.5,0.32,0
0,0,51.4,6.3,37.7,7.8,0.36,1
0,0,51.9,0.2,36.1,3.2,0.29,1
1,0,55.0,5.6,36.0,11.9,1.0,1
2,6,60.4,10.3,17.7,22.0,1.53,1
2,1,55.7,2.2,34.1,15.7,1.31,0
2,5,41.5,6.7,20.7,23.9,2.06,1
2,5,69.9,14.6,16.8,34.4,2.7,2
2,3,68.4,9.8,29.2,14.6,2.9,1
0,0,57.6,5.6,36.4,9.3,0.37,1
0,0,42.8,7.4,35.4,8.8,0.32,2
0,0,54.6,0.1,37.1,7.5,0.61,0
2,4,57.6,1.3,25.6,7.5,1.92,0
2,3,59.0,2.0,33.5,10.0,1.65,2
0,0,53.0,1.4,38.7,1.7,0.05,2
2,1,48.1,1.7,31.3,19.7,2.25,0
2,1,57.6,10.7,37.1,21.1,1.13,1
2,1,39.1,1.6,31.1,7.2,2.15,0
2,1,42.9,4.5,28.4,18.0,1.85,1
